user_id,home_city,synthetic_persona,cluster_id,distance_to_centroid,distance_to_next_centroid
71be7efe-ca62-580d-86a8-2701184e4fc8,,,1,4.650044,7.168411
73ec871e-0cfc-51bc-8d40-bc88d29feaa4,,,1,6.937405,7.549851
763cb76b-376a-50ae-9c6e-441b1c183fda,,,1,7.338608,10.251298
76d4bbf8-f5e8-55d1-9ea4-c97e7760ee65,,,1,6.507063,9.536135
78c603cb-d3c2-5bec-acae-9e8715f17d97,,,1,4.569005,7.380288
7911cac4-ecdf-569d-af81-7bfacb92ff0a,,,1,5.430027,9.20807
7ce0dfa6-39a4-51a4-8114-9d2720b0bb5b,,,1,5.340011,6.674265
7d079da7-6809-51d2-bcde-eb6bdb6e4bee,,,1,5.639629,9.601941
81340792-3b82-5249-ab89-c6c7c09895a3,,,1,5.697394,8.651329
849adf7e-db26-541a-8ad6-e58cd327beb1,,,1,6.73305,8.009524
8b215ae1-f49d-52e0-8836-26264e491054,,,1,4.521532,4.66526
8f62e509-cd34-5780-9fd3-cf6b9f0b64a9,,,1,8.187289,9.423886
93edb01e-f594-57ff-bc44-93f746657632,,,1,6.567645,10.164487
950f9e04-b9db-5534-ae37-b929067de532,,,1,5.657007,8.462519
a28e75d4-bb40-5a3c-ace0-4ffa48f50c57,,,1,7.369137,9.551959
a7227db7-1e12-5236-bf51-bfd67589798f,,,1,4.758677,7.800357
a871ed93-adb2-52da-9cdc-66132c716b32,,,1,5.203297,6.243126
aa07b645-379b-518f-8e51-889529955b64,,,1,7.113369,10.445432
aadea47d-5e5d-5e4e-aa5d-214fd2796f7f,,,1,4.056857,4.871729
ad9d4225-31e8-5d80-a5d0-b90fc1e4e7d0,,,1,6.921613,7.293074
adfb2c6e-231b-5f4e-a389-c1daa749b8ff,,,1,6.457328,6.689859
b1170d3e-1f39-58e0-b73a-79e3b92ef2f7,,,1,5.71287,6.044268
b8041d35-f868-573b-a780-b07c65c6235a,,,1,5.250109,6.746689
bb1dd302-1709-58c5-b3f7-d8c492d6ed3f,,,1,6.484934,6.850117
bf8d12f4-ff87-553a-a1b6-ec754c9e5640,,,1,8.921752,9.26707
c1c230e8-492c-5500-b692-6c16f1b0eb3c,,,1,5.287988,6.971671
c21109bb-985d-50e6-b2d0-a9ed92d4615a,,,1,4.996468,6.435718
c99a1ece-24a7-53ca-9d69-f2a419e246db,,,1,7.378049,7.760232
cd870e30-3d53-5226-aa95-677b162cf287,,,1,7.246789,10.067552
cf2ea306-42dc-5b06-8329-059cef2a45db,,,1,3.496199,5.856478
cf538813-69e2-504b-b7e7-d722bb4a005e,,,1,6.106498,7.106427
d72bf172-142c-5094-910d-f2eac98ac7ba,,,1,5.928846,8.715217
d79f97ed-b02a-5b94-b7cb-e755d1d1d4a5,,,1,6.245246,7.587671
d8e840be-d514-5421-bfe3-b492fb8dcecb,,,1,7.05961,9.207063
d983b505-b842-5313-997c-72beb3206fbc,,,1,6.306198,9.627939
da2279b2-5cef-592f-a7b8-39ba255e5465,,,1,6.671828,9.662257
da7bfd20-eda4-5a98-ad11-12b65a145938,,,1,4.962502,6.107
dab60dd1-8b8c-5461-89ba-66e219c2b682,,,1,7.160723,7.24678
dba4420e-1616-585b-81fd-1c80ca2c0fd9,,,1,7.452248,10.708925
dc8f07a0-13df-50cc-83b0-c9c972b0fe14,,,1,7.933863,8.64605
dfbc0271-749e-548d-9eb2-f9a069427c84,,,1,7.62759,8.004687
e367cac9-2d73-59cf-b072-99f131bf4d66,,,1,6.805448,7.572473
e46b7088-555c-569f-9045-1a61d850b03b,,,1,6.515086,9.359208
e743b8bb-9d29-50fd-b4e1-6238ba123b3f,,,1,4.631743,6.296331
e8dbf3e3-6537-5ffe-8ab2-c89961bfc325,,,1,4.750706,7.678868
ec1e50ed-cc3d-56a2-8ce9-1c0930948181,,,1,5.616731,7.891919
edf86f2b-b6b7-5361-a35c-93f1976f9b22,,,1,4.912566,8.327244
f091e2ec-aaf3-54b7-940b-0e877ac8f77f,,,1,6.451606,8.997856
f10575ed-0860-5780-b445-94eb43595a33,,,1,5.982276,8.166377
f68f7c6e-578d-5944-820a-74f786b845c9,,,1,6.151395,8.577596
f6f6438e-9153-5d3b-be2c-b639d2a66410,,,1,6.491267,7.146483
fa617e73-1865-5165-b911-e373b33b5ece,,,1,5.464882,6.303981
facce291-e797-5616-ae15-a75f85ec1093,,,1,4.987844,8.796717
fb432e64-f4d1-5030-ba78-040595cbb9c2,,,1,6.064326,8.468491
fd15b90b-bca0-5dc0-8d0c-0c8cd64276ed,,,1,5.985253,7.159456
0aec7a25-3a5b-4451-98c6-b4e6e04d62b3,,,2,6.64944,20.523287
5c3975fb-035b-4c72-9ce6-f5b54887395d,,,2,8.590124,17.665841
cba53f69-0037-4677-9812-c42bb0ab5766,,,2,7.734836,19.82274
027a1197-d48d-5e03-9b88-7bb84db2f416,,,3,5.056956,5.666859
0404d614-8aa7-5201-8324-06dafb170d60,,,3,7.748249,11.324387
069a03fb-863d-5de3-9f3e-884acccd12de,,,3,7.201123,9.317304
06ef8cf1-f2d0-5a8c-ba3f-a74466b0eab0,,,3,7.568405,8.220572
086ef8f4-f894-5f19-a7c7-4e817f3d7131,,,3,6.979287,9.31933
0bc8f5f6-3933-5b65-b1c4-fa53dd5a3a1a,,,3,5.279069,7.924232
0ff59fc3-d5ed-506f-bd9b-314ecfbefb86,,,3,5.547335,6.890844
109bfa44-db80-5032-a992-35947bf19b5a,,,3,5.311654,6.71292
13f47435-4e49-5628-a07e-aaf729c1b49a,,,3,4.740906,5.694096
146368dc-2a8a-5b45-86b8-12b944d1c935,,,3,4.88346,5.43774
162a1a60-48e4-5f41-9c5d-14f4a3a1002e,,,3,6.852338,8.756606
1793e951-1b32-5ef5-891c-4c54355a496f,,,3,4.364805,6.695459
1d3957ad-0b44-5696-b8bb-61a9ca7e18ee,,,3,6.955566,8.286635
1e7d9abf-07bb-5bac-8f74-5bd0d72410f3,,,3,5.492732,6.856607
1fcc0973-69b0-574c-bf59-a96840fae470,,,3,4.411901,5.196089
215f06be-dd50-5c68-b857-7a876fbfa712,,,3,6.099376,7.822385
21a26f4d-2110-593c-9b65-606f68b96b94,,,3,5.189739,5.920611
234b8d80-decc-5418-824e-25776648a64e,,,3,7.470158,8.837146
2fc3f32e-792f-5521-b320-15859cd5bf4d,,,3,9.236721,12.023257
31736e2f-4533-565d-9ce6-4166b082eb31,,,3,7.3625,7.624436
33faa8e8-3048-5a36-87f5-4bd451d4c95f,,,3,5.434946,6.665489
3bfe8dcf-2cca-5852-bb2a-66262fcedd77,,,3,6.325037,10.127561
3c4c9c17-9558-598b-b56d-291c906ebc8a,,,3,4.492984,7.014216
3f101f1a-9745-50e2-9d4c-783c064fe983,,,3,5.40239,5.447981
4682b3e5-a4dc-57a7-87aa-80a1c24adc8c,,,3,5.582028,6.839495
483c8437-6743-5426-9d27-96505e1ef3e4,,,3,7.038101,8.164934
4d760269-c9e3-5f4a-80ee-54871c1fe621,,,3,4.824783,7.053076
4f93e253-b6c7-5406-a49d-3f37e7831978,,,3,5.002776,8.199192
52b36ae7-e129-50f3-a515-35c98894e2aa,,,3,7.094005,9.719132
531f8461-e75d-5dc3-9f51-b16036086da2,,,3,5.037009,5.515985
535d8bfa-3720-5c0c-9200-b8557ba4af88,,,3,4.620375,7.863699
55be9d3f-843f-51ee-bb02-35056dc0976c,,,3,5.261637,8.401883
6154b63b-c23c-51c5-8968-ba273cae30b7,,,3,5.766645,6.089131
627d70a4-949d-5fb4-b859-472d18fd9d74,,,3,8.316648,11.391881
646f27ff-c393-58c9-ab83-094a4e1e4a72,,,3,5.643731,9.364574
64f92a99-c081-522d-aab7-9f599d2022cf,,,3,5.757999,8.603801
653b1111-1063-522f-afb5-048b9e8f2a94,,,3,5.560751,7.624366
682dadde-be4c-54fd-97af-de6b155e2728,,,3,7.318625,10.964957
6b84e018-e4b0-573c-b685-9d9ba191efda,,,3,4.608265,5.66744
6ddd35ca-6aa5-5134-912e-3e01d97421cf,,,3,4.710961,8.921379
76027228-5ec4-577d-9a2b-1f9877fc07cf,,,3,6.479529,8.33673
795a4663-3124-5e24-bfa2-cadaaac1bb17,,,3,4.91864,7.716597
796f4fa2-c813-54c0-b0c7-e55c22c2f317,,,3,6.599005,8.315442
7bb6371a-c78b-59d9-82b9-5adbdceb19d5,,,3,5.590943,7.014819
80d38396-04ae-502d-8e75-afef50cb2f22,,,3,6.647501,9.157692
85a5df6d-1d42-588d-886f-cde4864036e9,,,3,5.998028,6.315882
870659a6-f031-5ef2-a015-d2e46bbd73de,,,3,5.160488,5.659979
8981afb2-e468-5c52-993a-977ecca918f5,,,3,4.10608,7.836878
9bd9c688-b96d-5d36-be07-ec6f4ad8e4e0,,,3,4.260471,5.339481
ab64c385-638e-56fe-9e6f-085ba599c49b,,,3,5.666182,8.314411
aba56f8a-7b73-503a-9650-0a9c8dda7172,,,3,5.951887,9.44239
aea208d1-6919-5969-bb26-42eda9416163,,,3,6.27704,7.416338
bec38767-3d9c-5501-aca7-db000583db5c,,,3,4.121939,4.566759
c6c58697-68c1-5993-8eb4-053aa02cea01,,,3,5.284698,5.440339
c882ac47-a097-5018-83c7-2bfb927980e8,,,3,7.0716,8.575766
cd8c0360-817e-53b4-889b-1003d81d6026,,,3,6.279242,8.48773
d25f8e60-de1d-537d-a87d-680d42c248f1,,,3,10.307554,11.47819
d31c034d-c249-5159-a286-4dca16d4d236,,,3,6.100392,8.743143
db3319df-0f5e-5783-9aa9-aa7283eccbaf,,,3,5.566217,7.795434
de53f3e2-e103-5390-8783-c0a889b9a175,,,3,7.059833,7.347153
e068ce34-e4e1-54b3-8846-2dd99e8bf993,,,3,4.188018,6.437925
e08b2c81-7ab1-55d4-9703-6a714ec1c622,,,3,6.416646,7.145471
e1638b81-1646-5774-980a-81897697a2e1,,,3,4.542474,7.848458
e2ab8268-53e5-5329-a7b1-37ff5499227c,,,3,6.124076,8.801775
e3e47834-cb33-5b12-9b79-f4922d6190e1,,,3,5.390602,6.941652
e473d428-d378-5b14-8aac-81389e10b470,,,3,6.120006,6.923587
e51661bd-73c8-5ab5-bac4-3ed4c06b5091,,,3,6.631103,8.776335
e9c540a3-ff09-5d48-a995-9bf597249ffd,,,3,4.937592,6.389747
edda1bd1-8806-5075-ad16-4b0c83f4257d,,,3,6.346264,9.915573
f3189c55-d970-5035-a5aa-54e9172abeb1,,,3,6.509923,7.460544
f4e7edf4-55e4-5faf-807e-50e99571310d,,,3,4.928249,6.119259
f6f2ee52-2cf2-5be4-9495-15993f7ae30e,,,3,7.130558,10.968821
f7d1f013-9f6b-5cfe-80db-6ad48ab12944,,,3,6.842409,10.78998
fb27d5d9-9ebe-5154-8c74-9056781a3894,,,3,6.886355,9.486084
