user_id,total_swipes,right_swipe_rate,left_swipe_rate,distinct_segments_liked,distinct_genres_liked,distinct_cities_liked,avg_liked_price,avg_disliked_price,avg_days_until_event_liked,avg_days_until_event_disliked,genre_entropy_all,genre_entropy_liked,city_entropy_liked,recency_days,activity_span_days,sessions_count,events_seen,arts_and_theatre_like_rate,arts_and_theatre_swipe_share,family_like_rate,family_swipe_share,music_like_rate,music_swipe_share,sports_like_rate,sports_swipe_share,discover_share,map_share,planner_share
user_011,-0.7068130010027898,0.9388620544362515,-0.9388620544362518,-0.2715622082980955,-0.260124100867199,1.0835219160292642,1.1771342103281648,-1.090181917281384,-1.0921065890252701,-0.6539950853315735,-0.26649866932097543,-0.28879620946977547,0.44602947157079015,-0.7558668049455698,-1.8411842571045753,1.2625934995532493,-0.3756772408244882,0.2027770998805011,-0.6260432571661403,-1.2391065636849639,-0.6194427680935943,1.5555804695649211,1.8569340575551934,0.2680748437845566,-0.6948412342837463,0.8391099529911062,0.5885388149680633,-0.9982617878556352
user_012,1.7020999259527296,1.216921670121437,-1.2169216701214371,0.8849073906012959,0.49397586115420367,1.0835219160292642,0.5668746462606048,2.0026584038802007,-1.0234836293528473,-0.058298743047814745,-0.7427645961189102,0.0201213761451356,1.3633097496556943,-0.7558668049455698,-0.9465092999307361,-1.6675895055088827,1.3797119569025893,1.1848835540252687,-0.7352773888449781,1.80961041631436,-0.697571823186199,1.498764484015723,2.052239956497783,-0.2153440225113975,-0.71870292470458,1.1050852812137792,-0.7292651983319078,-0.5281359656897284
user_013,1.7020999259527296,1.0329116303297696,-1.0329116303297705,0.8849073906012959,0.1358099475654378,1.0835219160292642,1.3461992789088433,-2.1915429089279397,0.20966566879836376,-1.1078589651668183,-0.6260976864168118,-0.24822741637773615,-0.0887966847201967,-0.7558668049455698,1.993136987926164,-1.6675895055088827,1.1475102463155702,-0.6156449452401386,-0.7892942671477002,-0.629363167685099,-0.5424626696935281,1.5473445388865708,2.0039500364295604,1.7183314426724188,-0.7653888407453415,0.7928533741697718,0.7450735458296621,-1.0420386862759423
user_014,0.7982356457998068,0.6006797139441359,-0.6006797139441364,-1.7625108329813428,0.1358099475654378,1.0835219160292642,0.3534746124308919,0.02176801989847512,0.17175144146347468,0.49812091732712493,0.07979349608178556,-0.018002627682449923,-0.5080438245632949,-0.6307578165407858,1.034556676668479,1.2625934995532493,1.1475102463155702,0.8575147359770127,-0.3385909388093632,-1.2391065636849639,-0.6733360179529692,1.3611209952149865,1.581413235832612,-1.1821817551033056,-0.6282489623756047,-0.03163400536831096,1.523196771914935,-0.7703661542993762
user_015,0.6621917999353506,0.4907745238467945,-0.49077452384679515,-0.2715622082980955,-0.260124100867199,0.4190966861548317,0.5693987790842056,-0.18270636667263557,0.8831889204499853,-0.3895788517668441,-0.09086429064316104,-0.23074675471517936,-0.38296396959302736,0.6828865617094457,0.7789352603330966,-0.20249800297781706,0.5670506157223075,-1.1066981723125224,-0.3170822019851947,0.793371422981252,-0.603338842838501,1.4330710007244625,1.6737092927371988,-1.1821817551033056,-0.7992737798071846,0.5444107814680883,1.2100979525903004,-1.0807195362125392
user_016,1.4211605963008367,0.7991691473511661,-0.7991691473511666,-1.7625108329813428,-1.2045380342798482,0.4190966861548317,1.0086453708010492,0.36638542252004647,0.22579051157280045,-0.21431445174118033,-0.26844209705051414,-0.6553663882696429,-0.3408690740370796,-0.7558668049455698,1.60970486342309,-1.6675895055088827,1.3797119569025893,-1.4340669903607781,-0.7746951108496671,-1.2391065636849639,-0.6905849243802228,1.5932177871810373,1.9165061271168329,-0.6987628888073515,-0.559718453863068,0.5551633188074412,0.2115665828522772,-0.5674888767256097
user_017,0.9946471008171348,0.6447511483811792,-0.6447511483811798,0.8849073906012959,0.1358099475654378,-0.36675156582587,0.6661563405061034,-0.373683130894218,-0.5679565412591797,-0.4837961303933567,0.0069291378385615806,-0.1410104328188869,-1.1898148821710097,-0.7558668049455698,0.2676924276623313,0.3545039353099413,1.0871915949595383,-0.34283759686659204,-0.6232125219184353,-0.629363167685099,-0.49616142984496964,1.5160902378507806,1.6810562425405493,-0.45705345565937444,-0.6385703822465566,0.8254746181892951,-0.36006926073920964,-0.4910633813688324
user_018,0.07104106907810896,0.8670754216286382,-0.8670754216286387,0.8849073906012959,0.1358099475654378,-1.3285520946531453,0.5391686528837207,-0.05549127602838389,-0.21188756222833988,-0.6433576506479349,-0.18127537169118502,0.05185152116992114,-1.3582135923813183,-0.7558668049455698,0.7150299062492509,0.3545039353099413,0.5670506157223075,-0.34283759686659204,-0.5312136263680283,0.2852519263146981,-0.6496986276637697,1.4882884468131299,1.7580291471932412,0.7514937100805105,-0.6538613746479669,0.6868487143708806,0.20508939673344906,-0.6724728409161034
user_019,1.1825776701832065,0.7542678557881033,-0.7542678557881035,0.8849073906012959,1.1217480359099055,1.6590732294546944,0.799866748164581,-0.25019083041420914,0.9413796813978947,1.0338112178057433,0.007084374728391602,0.2870360148838751,0.826072329177944,-0.3179853455288259,1.60970486342309,1.2625934995532493,1.265370474815717,-0.03105777015396745,-0.5786284417670842,0.2852519263146981,-0.450874407631189,1.3930987754414204,1.6631611719481034,0.7514937100805105,-0.7006954999460006,1.0218234393353778,-0.048261111742992434,-0.8156767736367767
user_020,1.3627295342382786,0.9211612408672508,-0.9211612408672514,-0.2715622082980955,0.1358099475654378,1.0835219160292642,0.2941732688656045,-1.6163078060468519,-1.330224220284101,-1.17735687176659,-0.1731099844367122,0.03864463605007344,-0.8186077927030175,-0.7558668049455698,-1.4577521326015013,-1.6675895055088827,1.2068936870207685,1.3719514500528434,-0.5961654282845433,-1.2391065636849639,-0.5771674574612946,1.4733142241450168,1.8035137928587184,-0.2153440225113975,-0.7071913289685019,0.7515075965246745,0.06063927342588897,-0.6501585294818888
user_021,0.930156309955336,0.33683324748149496,-0.3368332474814955,0.8849073906012959,-0.260124100867199,-1.3285520946531453,0.21707029865477714,0.9932071361835574,0.7328314092102656,1.335830931960814,-0.42928051546020995,-0.3358424736805355,-0.5283319406289885,0.6828865617094457,1.5457995093392443,0.3545039353099413,1.2068936870207685,-0.20643392267981872,-0.48810924873252276,-0.22286757035185592,-0.6153169690612976,1.1175978996444538,1.7259171633094903,-0.2153440225113975,-0.6911157924986755,0.9221615376930473,-0.1435009834798363,-0.6838640628370659
user_022,-0.257646989020953,0.8096461153825474,-0.809646115382548,-1.7625108329813428,-0.7027407096883764,0.4190966861548317,1.0218837816320525,-0.44995290518261283,-0.301284807137403,-1.3135160357171636,-0.5063983227137459,-0.4763214669387867,-0.8556959390184574,-0.7558668049455698,0.2676924276623313,1.2625934995532493,-0.11736666839207252,-0.34283759686659204,-0.49328177404878343,-1.2391065636849639,-0.6375962838356996,1.5646868644613081,1.848456493809883,-1.1821817551033056,-0.7849969254824614,0.8573813016255335,0.09964080671893047,-0.7576791808849039
user_023,0.3022307285037512,0.8198473737288923,-0.8198473737288932,-1.7625108329813428,-0.260124100867199,1.6590732294546944,0.679045267132645,-1.1687109219773053,-1.359536623985749,-1.5002621112743735,-0.3676115409345275,-0.14672927860197005,1.0548908632404108,-0.7558668049455698,-1.9050896111884208,0.3545039353099413,0.3522192532814612,0.2027770998805011,-0.40643779637051247,-1.2391065636849639,-0.5860020812002427,1.498764484015723,1.7989296740346499,-1.1821817551033056,-0.8587606728268644,0.7910274565847187,0.10418165509276114,-0.7054474306873111
user_024,0.5925415338177135,0.15509324378263808,-0.15509324378263864,0.8849073906012959,0.49397586115420367,-0.36675156582587,0.2994709094833114,0.8896047422061142,-0.5114419487116757,-0.12685109989792998,0.6039651010428072,0.24782105751281164,-1.3073754871156056,-0.7558668049455698,0.7150299062492509,-1.6675895055088827,0.6360642882960025,-0.7325623802573727,-0.025973790148578986,-0.22286757035185592,-0.600098857876597,1.4718133113834106,1.1592722542526166,-0.021976475993015766,-0.5564502328907861,0.7792038918946236,-0.22707695578507076,-0.5225195425139227
user_025,0.8646956964842603,0.46672689250925686,-0.4667268925092571,0.8849073906012959,0.8209557220262438,-0.36675156582587,0.2910683101649282,0.8977121518971275,1.001178967445177,1.169970381756316,-0.26350077072537664,0.24312216363157196,-0.8723880722579052,0.9956590327214055,1.3540834470877074,1.2625934995532493,0.6360642882960025,0.4366119699149695,-0.5458028003369685,-0.22286757035185592,-0.6124606466543231,1.0511825099433991,1.7721584201020917,0.7514937100805105,-0.6885366404936265,0.009871822659414407,1.0752246150350735,-0.570302342763469
user_026,1.4788177142305494,0.615822206801992,-0.6158222068019923,0.8849073906012959,0.49397586115420367,-1.3285520946531453,0.41614614795547594,-0.9096131574934959,-0.9547118580937194,-0.1519081682638341,0.07466773447168254,0.08592843065175568,-1.152921862561113,-0.7558668049455698,0.33159778174617693,0.3545039353099413,1.6514681174897459,-0.12459171816775469,-0.43638399556991625,-0.4769273186851329,-0.583135736609384,1.4107416886697974,1.6704276551583692,-0.2153440225113975,-0.7112331781380582,0.4736829803025635,-0.5042920270005868,-0.12614983758673426
user_027,1.1825776701832065,0.6850450312950473,-0.6850450312950479,-0.2715622082980955,-0.7027407096883764,-1.3285520946531453,0.34492389065874857,-1.1408369131565255,0.41926803799683954,-0.16630961829706747,-0.4236476976935792,-0.46999137356360987,-1.4176786803725598,-0.7558668049455698,1.4179888011715531,0.8370009609310419,0.9003176938856965,-0.34283759686659204,-0.6395903472801563,-1.2391065636849639,-0.5675755802590081,1.4107416886697974,1.8811556682560802,0.2680748437845566,-0.7533838909062885,1.0218234393353778,-0.048261111742992434,-0.8156767736367767
user_028,0.22652362439246368,0.4600708516926169,-0.4600708516926172,-0.2715622082980955,-0.7027407096883764,-0.36675156582587,0.9904839336560363,0.6708942147293045,-0.8493950524902232,0.003889336641149316,-0.2006252637510103,-0.4915967142235415,0.08684410868038804,-0.7558668049455698,-1.0104146540145817,-0.20249800297781706,0.2778449707334047,-0.6156449452401386,-0.39574272522786824,0.2852519263146981,-0.6551014597298724,1.40797216159325,1.6495365159288549,-1.1821817551033056,-0.6611792067257847,0.3170714205789031,-0.09448046126234307,-0.21153518247143574
user_029,-0.09020139281761155,0.8394651782410945,-0.839465178241095,0.8849073906012959,-0.260124100867199,-0.36675156582587,0.26649747095937276,0.07148669422324258,1.2985238638897185,1.44689826468704,-0.2128390497822398,-0.2092629081284,0.729516826047508,1.3084315037333654,0.7789352603330966,-0.20249800297781706,0.12461833027642955,-0.7793293542642664,-0.595041262482142,0.2852519263146981,-0.6438801931310436,1.5666924395277744,1.8015038330666269,-0.2153440225113975,-0.6459806324103169,1.4013052955888634,-0.7166640124843731,-0.7784988295650634
user_030,-0.17311911438638403,0.44480111099561886,-0.44480111099561964,-1.7625108329813428,-1.2045380342798482,0.4190966861548317,1.3285443990520263,-0.032142821367733214,1.599501781784538,1.126002318397277,-0.10360095824845914,-0.45280075801556274,0.5788889064365919,1.6837584689477172,0.2676924276623313,1.2625934995532493,0.12461833027642955,-0.12459171816775469,-0.1686297439046588,-1.2391065636849639,-0.6407998454372476,1.5529876765735886,1.4131086614771893,-1.1821817551033056,-0.6418084747550905,0.5704136495436488,0.06411534591190003,-0.5029446558570708
user_031,0.5925415338177135,0.870017496743704,-0.8700174967437048,0.8849073906012959,1.1217480359099055,1.6590732294546944,0.42547269439715735,-0.493339350355736,-0.9305650577784245,-1.0038484927045748,0.3182163522032202,0.7265315382301565,1.3105608595819302,-0.7558668049455698,-1.0743200080984274,-1.6675895055088827,0.8359438222445871,0.748391796627594,-0.37575521522358235,-0.4769273186851329,-0.5331391686639139,1.4882884468131299,1.4094298729666879,1.138228803117274,-0.5564502328907861,-0.1643165703749734,1.045849391633115,-0.41159518479176177
user_032,1.243460463520799,0.4929760675607944,-0.49297606756079504,-0.2715622082980955,-0.260124100867199,-0.36675156582587,-0.230068408466574,1.1185984920433427,-1.1161561676397829,-1.1512951567916756,-0.08264146618622478,-0.20522798259398795,0.03610207179231259,-0.7558668049455698,-0.6908878835953535,1.2625934995532493,1.4356276244406496,-0.34283759686659204,-0.46443219622851273,-0.4769273186851329,-0.5708629372344396,1.3405638507837079,1.7291735898441805,-1.1821817551033056,-0.754868070933339,-0.46047188649983684,1.568765144680492,-0.4412791678441711
user_033,-0.7068130010027898,0.9388620544362515,-0.9388620544362518,0.8849073906012959,0.49397586115420367,-1.3285520946531453,-0.5745214304662981,-0.2622523543858217,1.3732310655433124,2.643609666596377,-0.42278116879722333,-0.026300427313615184,0.3045380589292604,2.309303410971637,0.2676924276623313,-0.8612914681748275,-0.7496477328877234,-0.34283759686659204,-0.43638399556991625,1.80961041631436,-0.6194427680935943,1.5502467239827513,1.6873827826489896,0.2680748437845566,-0.6948412342837463,-0.07445747873024981,0.5885388149680633,-0.24644114107209994
user_034,-0.34384879129150936,0.596044256946833,-0.5960442569468336,-1.7625108329813428,-0.7027407096883764,-0.36675156582587,0.34830569050033605,-0.24468015248956168,0.20810573564446155,-0.130633298896557,-0.42496868414666983,-0.4827400445686025,0.6354271528330745,-0.25543085132643395,0.13988171949464,0.8370009609310419,-0.20154929228348628,-0.20643392267981872,-0.30865428878062257,-1.2391065636849639,-0.634261964617762,1.5555804695649211,1.6008770301458242,-1.1821817551033056,-0.7082224129403275,-0.018524778828942257,1.1930585610624291,-0.6085425138086599
user_035,0.9946471008171348,0.5001064404852422,-0.5001064404852427,0.8849073906012959,0.49397586115420367,1.0835219160292642,0.8651845351282342,-0.5374100195951373,-1.215092040514593,-0.5859155033562871,0.09097079866781803,-0.012089479099328037,0.5108264374274301,-0.7558668049455698,-1.4577521326015013,-0.8612914681748275,1.2068936870207685,-0.6156449452401386,-0.24106326347828258,-0.4769273186851329,-0.5571247289789049,1.507957741152692,1.510239659612657,0.2680748437845566,-0.7486655275367106,1.1936286578381998,-0.36006926073920964,-0.7940358808189139
user_036,-0.5215489240715468,1.0694526311394623,-1.0694526311394632,-0.2715622082980955,-0.7027407096883764,-1.3285520946531453,0.7913459470125488,-0.6043348792101121,1.6346404822100593,0.5799473379704982,-1.3549111607216384,-0.8722336019149509,-1.1916632233743716,1.9339764457572852,0.20378707357848566,-0.8612914681748275,-0.46580269787318207,0.5301459179287569,-0.5513901435591159,-1.2391065636849639,-0.8009779255146462,-0.6534791590503323,-1.0362600376527982,1.643959309396118,2.2016501212494357,0.21710659522337478,1.5920341009863082,-1.0110587350349296
user_037,0.14947650218109237,1.0563310899396183,-1.056331089939619,-0.2715622082980955,-0.7027407096883764,1.0835219160292642,1.5688290690853155,-1.481794149717549,-0.6532576478495262,0.3104656593183218,-1.2087511153959247,-0.8156395197487658,0.6819126517394796,-0.7558668049455698,-0.7547932376791991,0.8370009609310419,0.20199783479228525,-0.34283759686659204,-0.7725981411268589,-1.2391065636849639,-0.6524491603519674,0.7855209511391813,-1.0023169874539737,1.655276807938164,2.225905125211811,-0.024626527909084633,1.5820213985759266,-0.8068892595834627
user_038,-0.5215489240715468,0.7601591600002778,-0.7601591600002785,-0.2715622082980955,-0.260124100867199,1.6590732294546944,0.7793551717485677,-0.5240648838981024,-0.086834202938629,-0.09552976444054967,-0.7270906826482485,-0.5810150058367222,3.0064437406636153,-0.6933123107431778,0.2676924276623313,1.2625934995532493,-0.6526765989470238,0.2027770998805011,-0.6421844709190104,-0.019619771685234225,-0.36645228275149017,-1.804679247201943,-1.198596364690653,1.5615469454953526,2.044705977963471,0.7419219283398981,0.49063683584433193,-0.8670930792678695
user_039,-0.17311911438638403,0.8248479905653362,-0.8248479905653368,-0.2715622082980955,-0.7027407096883764,0.4190966861548317,1.3526534743111842,1.094862740741404,0.49833333720066136,0.03211945176311293,-1.1099985252536568,-0.8091970178829142,0.578124224751581,0.30755959649509385,0.5872191980815595,-0.20249800297781706,-0.3756772408244882,-1.4340669903607781,-0.7543421694224095,1.80961041631436,-0.720888885475947,-0.07787911497452676,-0.9805563960221616,1.515970056781089,2.250887499535228,-0.5581108249356735,2.0941416777422095,-0.6356188876424006
user_040,0.3766436305053916,0.24822513880438615,-0.2482251388043867,-0.2715622082980955,-0.7027407096883764,0.4190966861548317,0.3281631331134497,-0.6962320729745713,-0.9127946852520172,-0.6752699546988506,-0.11360626907632274,-0.756168946926758,1.96610101533613,-0.7558668049455698,-1.32994142443381,0.3545039353099413,0.6360642882960025,0.2027770998805011,-0.8582123532580697,-0.36804456939944274,-0.3080160756212726,-1.804679247201943,-0.8193451179039402,1.5111519285455812,1.8119956965394555,0.25631693620334456,0.9653770363365632,-0.7156809240645823
user_041,-0.17311911438638403,0.9198597104577657,-0.9198597104577659,-1.7625108329813428,-1.783820532581819,-0.36675156582587,0.9452713909047765,-1.2644021737573452,-0.9365518677739524,-1.3469479732943133,-1.1258440830828174,-1.2507626308614526,-0.8445951128284724,-0.7558668049455698,-0.43526646725997087,-0.8612914681748275,-0.28762381801700326,-1.4340669903607781,-0.7543421694224095,-1.2391065636849639,-0.6407998454372476,-0.6534791590503323,-1.0553584290690161,1.7183314426724188,2.250887499535228,0.4091958674751739,1.3328818033058434,-1.0336415829983898
user_042,-1.000388184995224,1.3541990013945846,-1.3541990013945855,-1.7625108329813428,-1.2045380342798482,-0.36675156582587,1.5573205859258226,2.9851746547422287,0.7805650191099813,0.28209916682861885,-2.0731197585921928,-1.103080924105282,-0.4581984979339096,1.7463129631501093,-0.05183434275689696,-0.20249800297781706,-0.7496477328877234,-1.4340669903607781,-1.0053617803585884,-1.2391065636849639,-0.8009779255146462,0.4977209291012785,-1.0072714078246099,1.643959309396118,2.5659847395918525,0.12130697092432663,1.0610032767214268,-0.6545723493260192
user_043,-0.7068130010027898,0.7235021560134115,-0.7235021560134122,-0.2715622082980955,-1.2045380342798482,1.0835219160292642,0.06094345837577165,0.266518217158745,-0.5929844833459215,-0.35082819684787486,-1.2614734520217417,-1.4447939116651125,0.9735818302273196,-0.7558668049455698,0.012071011326948693,0.8370009609310419,-0.9512814025214061,0.2027770998805011,-0.8157025187623642,0.2852519263146981,-0.6194427680935943,-1.804679247201943,-0.8558863409440705,1.637761631623093,2.091789220949261,0.1082560076140216,1.7388870696719054,-0.9982617878556352
user_044,0.7982356457998068,0.9035295711012542,-0.9035295711012548,0.8849073906012959,-0.260124100867199,0.4190966861548317,0.9142808923601663,-0.44752769050024793,-0.21334522031420688,-0.3797856579311132,-0.7998856828486822,-0.8443483828175815,-0.4320794032110755,-0.7558668049455698,0.9706513225846335,-0.8612914681748275,0.703856415586988,-0.7793293542642664,-0.6719763595839757,-0.4769273186851329,-0.545694110391292,0.4977209291012785,-1.1009409179569434,1.6625523427151931,2.1378915630395126,0.353777254889136,1.3209871177677752,-0.9818157112072454
user_045,0.5217586935389456,1.3426618639790755,-1.3426618639790764,0.8849073906012959,-0.7027407096883764,0.4190966861548317,1.036621850922664,-1.5964339555394969,-1.2367326215847967,-2.2992516497343356,-1.4625723678120077,-0.7976868981240808,-0.08748141652611494,-0.7558668049455698,-1.9689949652722665,1.2625934995532493,0.42517679632697025,1.8396211901217803,-0.8631173341614203,0.2852519263146981,-0.6648265574488573,-0.6534791590503323,-1.089019343940101,1.7183314426724188,2.399138168217607,-0.34852770824665646,2.170267665185846,-0.8478976584989282
user_046,-0.6131954409528094,0.9529072652029581,-0.9529072652029588,-0.2715622082980955,-0.7027407096883764,0.4190966861548317,0.8959697315875507,1.1620033799136678,-0.8932472754729688,-0.008657381190834645,-0.859832142118822,-0.7057931996554553,0.3635836754721156,-0.7558668049455698,-0.05183434275689696,-0.20249800297781706,-1.0562237260227954,0.2027770998805011,-0.8198255461883691,-1.2391065636849639,-0.5345948140815809,0.26748091147095643,-0.8651010841454946,1.7183314426724188,2.027646831954127,-0.014876994052769826,1.6638643574086112,-0.8577040147613223
user_047,0.14947650218109237,0.7039239834295173,-0.7039239834295177,-0.2715622082980955,-1.2045380342798482,-1.3285520946531453,0.19151101985175126,-1.1959028347353302,0.1762852435428763,0.3799635659180934,-0.8476001737085918,-1.1777495038651047,-0.2667073630432587,0.11989611388791792,0.6511245521654052,1.2625934995532493,0.045643260146389114,-0.6156449452401386,-0.695010261382949,-1.2391065636849639,-0.8009779255146462,-1.3113077808512528,-0.794231331887269,1.6524106881775158,2.091789220949261,0.7228377344083885,0.17023035871212053,-0.6838640628370659
user_048,-0.9003136911080857,1.2468767928782196,-1.24687679287822,-1.7625108329813428,-1.783820532581819,0.4190966861548317,0.6333117183859106,-1.4169496263472217,0.5072671428141424,0.36719864429772725,-1.7606299918856314,-1.2883850707937112,0.2015851415743755,0.30755959649509385,0.012071011326948693,0.8370009609310419,-1.164122556966595,-1.4340669903607781,-1.0053617803585884,-1.2391065636849639,-0.610999272399592,-0.07787911497452676,-1.1023271474937857,1.7183314426724188,2.486339497442579,-0.7755673681908245,1.899400779630581,-0.35484318781763297
user_049,-0.17311911438638403,0.9198597104577657,-0.9198597104577659,-0.2715622082980955,-1.2045380342798482,0.4190966861548317,0.39845851044364133,-0.6232286320946123,0.169012378066828,0.46445518997670854,-1.5715925114881932,-1.164945145527227,0.05995166875637072,0.11989611388791792,0.45940848991386823,-0.8612914681748275,-0.5581000603962718,-1.4340669903607781,-0.9216885767131953,-0.22286757035185592,-0.5607108053985481,-0.6534791590503323,-1.0553584290690161,1.586489933682613,2.3232048988924863,-0.8805463890726224,2.0941416777422095,-0.370270424071741
user_050,0.4498058361146439,0.6815252266598075,-0.6815252266598079,0.8849073906012959,0.49397586115420367,1.0835219160292642,0.42786957144801646,0.5883013681529103,1.749363916608485,1.7403947580037942,-0.32758198597441723,-0.19055381523466958,0.48958917996557516,1.4335404921381494,1.1623673848361704,0.3545039353099413,0.20199783479228525,0.2027770998805011,-0.5713956733163807,1.047431171314529,-0.5240598887706689,-0.5095791480313808,-0.7624894522245512,1.576842994000432,1.704216989139685,-0.26026780382611886,1.3586872227782627,-0.4961985084781557
